datetime,subcatchment_S1_Bifenthrin,subcatchment_S2_Bifenthrin,subcatchment_S3_Bifenthrin,subcatchment_S4_Bifenthrin,subcatchment_S5_Bifenthrin,subcatchment_S6_Bifenthrin,subcatchment_S7_Bifenthrin,subcatchment_S8_Bifenthrin,subcatchment_S9_Bifenthrin,subcatchment_S10_Bifenthrin,subcatchment_S11_Bifenthrin,subcatchment_S12_Bifenthrin,subcatchment_S13_Bifenthrin,subcatchment_S14_Bifenthrin,subcatchment_S15_Bifenthrin,subcatchment_S16_Bifenthrin,subcatchment_S17_Bifenthrin,subcatchment_S18_Bifenthrin,subcatchment_S19_Bifenthrin,subcatchment_S20_Bifenthrin,subcatchment_S21_Bifenthrin,subcatchment_S22_Bifenthrin,subcatchment_S23_Bifenthrin,subcatchment_S24_Bifenthrin,subcatchment_S25_Bifenthrin,subcatchment_S26_Bifenthrin,subcatchment_S27_Bifenthrin,subcatchment_S28_Bifenthrin,subcatchment_S29_Bifenthrin,subcatchment_S30_Bifenthrin,subcatchment_S31_Bifenthrin,subcatchment_S32_Bifenthrin,subcatchment_S33_Bifenthrin,subcatchment_S34_Bifenthrin,subcatchment_S35_Bifenthrin,subcatchment_S36_Bifenthrin,subcatchment_S37_Bifenthrin,subcatchment_S38_Bifenthrin,subcatchment_S39_Bifenthrin,subcatchment_S40_Bifenthrin,subcatchment_S41_Bifenthrin,subcatchment_S42_Bifenthrin,subcatchment_S43_Bifenthrin,subcatchment_S44_Bifenthrin,subcatchment_S45_Bifenthrin,subcatchment_S46_Bifenthrin,subcatchment_S47_Bifenthrin,subcatchment_S48_Bifenthrin,subcatchment_S49_Bifenthrin,subcatchment_S50_Bifenthrin,subcatchment_S51_Bifenthrin,subcatchment_S55_Bifenthrin,subcatchment_S57_Bifenthrin,subcatchment_S60_Bifenthrin,subcatchment_S61_Bifenthrin,subcatchment_S63_Bifenthrin,subcatchment_S66_Bifenthrin,subcatchment_S67_Bifenthrin,subcatchment_S77_Bifenthrin,bif_sum,date,year,month,day
2016-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-22,2016,2,22
2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-23,2016,2,23
2016-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-24,2016,2,24
2016-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-25,2016,2,25
2016-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-26,2016,2,26
2016-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-27,2016,2,27
2016-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-28,2016,2,28
2016-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-29,2016,2,29
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-01,2016,3,1
2016-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-02,2016,3,2
2016-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-03,2016,3,3
2016-03-04,0.2794870158106062,1.121827535984138,1.2094157601440005,3.1819371683059523,2.075366865216637,1.3567245453876566,2.1996077683718287,2.1238881071446247,2.1389584369040717,1.7656942534592786,1.4030056648469684,1.5078960395811365,0.46398716120150035,2.7176804447406133,2.1545881834165854,0.0,0.0,2.088038336109324,2.4274645542527202,2.0957090668183285,2.2506202427213737,2.7674145278793336,0.2010305134925341,2.331814375254224,2.129480895788798,2.266347105468021,2.499218112157927,2.5444434703924412,3.260381944065453,2.27442980354614,1.3110619054415786,2.7190358966602086,2.460888385157329,2.1383488761797236,0.6631959167401751,0.38876299899005357,1.1518866083874137,0.9329101345019897,1.0814049080131032,2.049362539862321,1.6649411397006777,1.9171008080891314,2.6523700605943876,3.6276498723108883,2.2885637665972713,1.8652098744243384,0.8463428952316773,3.1750796698956725,2.424740152399186,2.7236667821236797,2.6145119304269318,4.114471655128593,3.4539038472189603,3.2351975672841764,2.6577633588728036,3.473346050552787,4.450536052028301,3.7536185783259928,6.3158516260935755,126.98818175569515,2016-03-04,2016,3,4
2016-03-05,0.0009048370570448237,0.0012068339053244706,0.0017703614536606052,0.004109640224809793,0.002701954373617485,0.002368609341063195,0.0015449008048719606,0.0029222947892261217,0.0015984056812251158,0.001923861982872645,0.00170512733975251,0.001764860150354753,0.000996269964864607,0.0009932381581269833,0.001746986006530062,0.1236787888031133,0.9801964008785045,0.0019699724399479374,0.001054675822781605,0.001911217703087573,0.0016590724676697308,0.001329115161866498,0.004935740021826081,0.002916499456133767,0.0017807994347454426,0.0014658657484486746,0.0015107987904210607,0.000992058987636637,0.0011359717319817159,0.0012299568793555488,0.0015684592256286108,0.0008673917616675966,0.001707539356611416,0.0011727892027579212,0.0007515193284836005,0.0024062450142099904,0.0009264955044394845,0.0009659170980668415,0.0016238091490867323,0.0011612261078251644,0.0015284988882632569,0.0011115245261747882,0.0013615629748552794,0.0008405728093082143,0.0018380683861667097,0.0023333266201805702,0.004505363594483639,0.0009702859095607929,0.0012698831994514125,0.0010459507341827965,0.0009079746617527272,0.0008789687842026777,0.0009849818779436566,0.0008884991599933541,0.0008169780509570256,0.0008351198826172379,0.0009418272355654147,0.0008926686782915845,0.0010317424113891645,1.194160305694983,2016-03-05,2016,3,5
2016-03-06,1.0980273201107562e-10,6.8765303436742625e-12,6.0682501398457935e-12,2.0166815523398843e-11,9.851126516928541e-13,6.668027322678535e-12,2.9498243589101705e-14,5.43288814096469e-13,9.981715697110531e-14,2.595040672289798e-12,5.106825094858769e-13,4.646904735068326e-13,7.384685995404242e-11,4.9625425266355214e-14,9.906269314880166e-14,0.2799066780352324,0.11447517495644463,2.5532852395619015e-13,1.6012892580629495e-14,2.4925817619136434e-13,2.5389928098555726e-13,3.426959832879091e-14,5.901421844552783e-06,1.21968797800334e-12,1.9791558715521665e-13,1.0348844152506941e-13,3.548543390591e-14,3.1282649816021086e-14,3.076301288518715e-14,3.673297665083728e-14,1.278329901803093e-12,1.90023126140796e-14,5.216576716699137e-14,2.7101252249638367e-14,1.3900433965614174e-12,4.990149179748368e-07,2.9796864596828395e-13,5.247325128355587e-13,1.1260378907445866e-12,2.7803542410019813e-14,2.4500285277827097e-13,3.251693253964488e-14,3.2294542975098864e-14,1.4001700628351499e-14,2.2864929540085822e-12,6.087208316479898e-13,1.9231980633704175e-09,1.7733592457058095e-14,3.034332686978071e-14,3.615321598071701e-14,1.7485701060445808e-14,1.5069875348284904e-14,3.972622026984557e-14,2.5801493323971912e-14,9.302507422229832e-15,1.274939117323109e-14,2.4180579347804274e-14,2.1672296223314848e-14,3.0365025466235274e-14,0.3943882555911505,2016-03-06,2016,3,6
2016-03-07,8.067133647496538e-15,1.1683074598192525e-16,1.08825676106209e-16,7.149455335050066e-16,8.771185884349559e-18,1.060463162646992e-16,5.409065920674874e-20,3.755306608111588e-18,2.4857040819266076e-19,3.393671966526793e-17,4.08560620778e-18,3.347021397429087e-18,3.2091177954195123e-15,2.1417701061941127e-20,2.454660369621767e-19,0.0,0.0,8.595734254412148e-19,7.160379223892603e-21,7.924747745330418e-19,8.267983218093081e-19,2.900686919937329e-20,6.863998486184917e-08,1.151263127486842e-17,5.676172351808833e-19,2.267633423607348e-19,5.1257391659621195e-20,1.3686594820408018e-20,7.940576020175363e-21,4.4254679355181604e-20,1.477554874519552e-17,3.2627151052511594e-21,1.1578065641109157e-19,2.996380920729059e-20,2.0714367288166883e-17,4.330587598937753e-10,1.3703454403559644e-18,4.650560975799648e-18,1.9607030090546362e-17,3.3515252039410544e-20,9.019238620838224e-19,4.713794658427985e-20,3.1788221277064283e-20,5.1917351186312715e-22,3.730560188867906e-17,4.558998797876746e-18,2.0532452719462554e-13,2.370980490858387e-21,2.9986071585544155e-20,1.5625432338758864e-20,3.92169399097645e-21,3.682974219211968e-22,5.236065218360762e-21,2.412017978909902e-21,1.2213083434893304e-21,5.593824340440739e-22,4.932956152443565e-22,9.468456369651324e-22,6.91031006204311e-23,6.907326144278396e-08,2016-03-07,2016,3,7
2016-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-08,2016,3,8
2016-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-09,2016,3,9
2016-03-10,2.209017949652179e-19,6.5087982997921e-22,8.793068546962862e-22,4.701538042015555e-21,2.0001076356369332e-23,6.077228326229269e-22,1.0492582266859658e-25,3.795051475107028e-23,9.968834992331097e-25,1.6653346988514456e-22,7.226766814114251e-24,5.3043762642356785e-24,1.1689973844591481e-19,5.696573567629173e-27,6.570056479310836e-25,0.0,0.0,3.468412325997029e-24,4.012691620463941e-27,2.974969920594032e-24,6.384617782308427e-25,6.3080842954383674e-27,7.993147849456845e-11,2.852003856347432e-23,2.0247730423609587e-24,1.333169226653117e-25,1.0818631805061054e-25,2.3621381436157044e-27,8.039748361015512e-28,1.3857613178122717e-26,4.868919606285602e-23,2.026971729660121e-28,5.499852733256357e-26,5.446774333304727e-26,1.178987104753328e-22,1.9938625742577366e-13,1.9023098788512036e-24,1.3028765350744294e-23,5.457936323969194e-23,6.667245105985768e-26,4.844748049480929e-24,1.5481009665181735e-26,5.868041048298886e-26,8.654270970421695e-30,6.496400143937605e-22,7.911497091912863e-24,7.469749896548664e-18,9.722026323947383e-28,5.563637279708282e-26,3.0283857499032902e-27,2.3557780905580266e-27,4.252809802154278e-30,4.323249130224372e-28,1.1719996313342033e-28,2.4333558382930794e-28,8.689933870463576e-29,6.958274704381717e-30,2.2476348242560185e-29,1.5810557588858405e-31,8.013087256756058e-11,2016-03-10,2016,3,10
2016-03-11,1.7059712949935203e-21,6.5616067758708725e-24,9.641974151145383e-24,8.20266542163473e-23,2.380090062978329e-25,1.1749644312323233e-23,8.299076705469006e-29,5.569656582942818e-26,8.342282022358741e-28,1.6053662372953483e-24,7.52123729011582e-26,6.178453994125337e-26,4.4256873663649085e-22,1.8720100073429534e-29,6.021587609355168e-28,0.0012770044943592638,0.0003962824738988051,3.6938972477204236e-27,1.9725746971504834e-30,3.0644983715017605e-27,4.344902645709727e-27,2.7750272583225693e-29,2.483913994742517e-12,3.3370597374194617e-25,1.904600243891013e-27,7.812456618245055e-28,7.288499161817737e-29,8.209478673242491e-30,2.5507976125324834e-30,6.829302129391711e-29,7.414864574731673e-25,5.996905795076311e-31,3.6368202908429266e-28,3.3196873360119614e-29,8.913774136746848e-25,1.0332346453372622e-14,1.2894600485712014e-26,9.726333552471371e-26,1.0575531745287744e-24,4.1949967870551247e-29,5.002976343426653e-27,8.276302839121315e-29,3.332448662069731e-29,1.9847924292385446e-32,1.1807437047698773e-24,8.376920966589982e-26,2.0072267227404404e-19,3.2674752929660017e-31,3.2248681786585145e-29,1.0375387645222404e-29,9.036485750607983e-31,9.180734773884333e-33,1.1768159090380595e-30,3.078701788856131e-31,8.508124317038646e-32,2.2945702002792067e-32,1.5156973707028326e-32,5.291065467680563e-32,3.032345308836485e-34,0.0016732869707523153,2016-03-11,2016,3,11
2016-03-12,3.9396445021535604e-26,1.0286678556166136e-30,3.986835645270687e-30,1.9066280338460312e-29,2.9894879005456558e-34,2.2025038063862976e-30,8.486562040967009e-39,2.487553056258772e-35,1.1448608489105685e-37,1.1936850796096091e-31,6.056023240314502e-35,3.277949638625757e-35,1.3380596821672685e-27,3.3544808024004105e-39,7.068336793524415e-38,0.0,0.0,3.869883684229764e-37,1.4729252538032075e-40,3.1868268014366214e-37,8.080294553917251e-37,3.42908346681692e-39,2.820181923032441e-13,5.074742868790045e-34,2.5486600291988753e-37,1.3276406346162124e-37,8.9336127922517e-39,1.061438734675258e-39,2.8350790034065506e-40,9.465106391172483e-39,4.0756408532308326e-33,5.392528067853238e-41,4.910730007097502e-38,3.991355814275459e-39,1.8970947001166219e-31,5.065719398562062e-19,4.205587604642549e-36,4.550176932439694e-34,7.17645783067793e-33,5.264704544495047e-39,5.8997469279968035e-37,1.1878520852954368e-38,3.9629147224436864e-39,1.2354941620772028e-42,8.071589247565446e-33,5.920003677811385e-35,3.709109648077384e-24,2.491264583490762e-41,3.897951310592976e-39,1.4354993586031054e-39,7.623582203209506e-41,5.5791420585343465e-43,1.5851695858689852e-40,3.168747277315706e-41,4.428544065616388e-42,1.3677198820162524e-42,1.2403717882386248e-42,4.439353939235483e-42,2.221618560148087e-44,2.8201869887893384e-13,2016-03-12,2016,3,12
2016-03-13,1.105184810598171e-28,1.0029449485065456e-33,1.3434158367442318e-33,2.2314005561806531e-32,2.5964111377456076e-38,6.9790003633148426e-34,1.5878333277380188e-43,1.551462919381916e-39,3.1863751774010293e-42,1.6673021862071674e-35,4.532693112536592e-39,2.3790422957902868e-39,1.3270623208850308e-29,2.247678003409443e-44,1.72359929110999e-42,0.0,0.0,1.639813649576676e-41,3.400619331436789e-46,1.35490795132968e-41,3.027460011399891e-41,1.8240858586586794e-44,2.267889738420369e-15,4.906537786088689e-38,7.077754109861073e-42,3.9018757739437817e-42,1.1630582478772256e-43,4.504709806099322e-45,8.555545756000033e-46,7.438788021195835e-44,4.590273412202088e-37,5.748073028157084e-47,1.2358086592157066e-42,2.244048953539567e-44,3.0908308273928987e-35,3.779907425559661e-21,2.9800925798758955e-40,4.618508313378694e-38,6.486202036714281e-37,3.0007156864763385e-44,2.6835716696162524e-41,1.6418453807225145e-43,1.9931261980175299e-44,0.0,5.493802616897723e-37,4.1792448351097606e-39,1.6460078596112952e-26,0.0,2.1041589461766814e-44,6.933506620934123e-45,1.2251119333060612e-46,0.0,3.726886004789145e-46,5.022458384508482e-47,0.0,0.0,0.0,0.0,0.0,2.2678935183443786e-15,2016-03-13,2016,3,13
2016-03-14,6.241495802255989e-38,2.1055306634487862e-44,3.359354573274592e-44,9.755924396941102e-43,0.0,1.4786195870257715e-44,0.0,0.0,0.0,4.059366682527738e-46,0.0,0.0,2.4285855710208627e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1505426150159194e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.487180870588067e-48,0.0,0.0,0.0,8.550611654954595e-46,7.245407364144577e-27,0.0,0.0,7.397762077031457e-48,0.0,0.0,0.0,0.0,0.0,4.3058460999551806e-48,0.0,2.6370140857501255e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1505426157404601e-17,2016-03-14,2016,3,14
2016-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-15,2016,3,15
2016-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-16,2016,3,16
2016-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-17,2016,3,17
2016-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-18,2016,3,18
2016-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-19,2016,3,19
2016-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.38391189098948214,0.4826269715752136,0.334955190166422,0.0,0.0,0.09772277382640954,0.0,0.0,0.17889115048553236,0.0,0.0,0.20308002261486854,0.39381974524990004,0.21757955522003997,0.0,0.5262103739496204,0.0,0.0,0.23928485665689747,0.0,0.27481732023612415,0.0,0.0,0.0,0.0,0.0896834375608897,0.12247377748733553,0.24182968526643916,0.0,0.0,0.0,0.0,0.03995457930967529,0.24521202338415388,0.07720232954976218,0.11651535973706176,0.3601216934780447,0.4533748959087488,0.3149823987486998,0.09936104639297483,0.0,0.7042477798063247,0.30924464775388566,0.0,0.5666559457646207,0.0934804450039863,0.0,0.0,0.5333012200885296,0.7171128378586856,0.0,0.0,0.0,8.417653954070328,2016-03-20,2016,3,20
2016-03-21,0.11046677853127676,0.2633722497086514,0.35651630725267425,0.5040605800851369,0.7878342887114854,0.36742999824370376,0.06465709278254547,0.20959723997570012,0.3586335213219553,0.6193759466835898,0.5370032117333563,0.4413803013367443,0.12224332844818143,1.221241191140725,0.0732842011503719,0.0,0.0,0.12880978582793573,0.046195979547377156,0.1490428391158615,0.9216019875839949,0.8105199181750361,0.013280978071594398,0.8401309518251076,0.17701698430632143,0.9848523311033183,0.17237184439437936,1.1610079964797586,1.4897835469664453,0.9959565768800747,0.40920572728841453,0.631979218978258,0.5358505005200991,0.148814486650869,0.23340624313217848,0.033193518144801426,0.5030505919069737,0.3999558389559902,0.14294011675352947,0.1747647224383243,0.2530628410009109,0.7815474976625654,0.2793503615080803,0.29137912081903566,0.14088033237770559,0.4089576674635011,0.3282269135027402,0.14797510609697243,0.23843459041255322,1.2404511063398396,0.11855305128821586,0.6498922396389779,1.5337656487016746,1.5102312537875333,0.03632878707172878,0.12264013686859983,2.04786754638938,1.7490080382651503,2.7670109438009134,31.786392105148817,2016-03-21,2016,3,21
2016-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3189249688542315e-05,0.0,0.0,0.0,0.0,4.339234898663355e-05,0.0,5.370152461392733e-05,0.0001102831232891032,2016-03-22,2016,3,22
2016-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-23,2016,3,23
2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-24,2016,3,24
2016-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-25,2016,3,25
2016-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-26,2016,3,26
2016-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-27,2016,3,27
